,snap_num,pos,nick,lap,gap,int,pits,t
23,11,24,Rosberg,×,11L, ,0,
0,12,1,Vettel,12, , ,0,1:39.232
1,12,2,Kobayashi,12,6.8,6.800,0,1:39.853
2,12,3,Button,12,8.9,2.000,0,1:40.001
3,12,4,Massa,12,9.8,0.900,0,1:40.176
4,12,5,Raikkonen,12,12.6,2.700,0,1:40.498
5,12,6,Perez,12,13.4,0.800,0,1:40.387
6,12,7,Hamilton,12,16.8,3.300,0,1:40.372
7,12,8,Hulkenberg,12,17.8,0.900,0,1:40.495
8,12,9,Maldonado,12,21.1,3.200,0,1:40.831
9,12,10,Ricciardo,12,22.0,0.800,0,1:41.182
10,12,11,Kovalainen,12,27.7,7.600,0,1:41.783
11,12,12,Vergne,12,28.4,0.700,0,1:41.749
12,12,13,Di Resta,12,29.1,0.700,0,1:41.993
13,12,14,Schumacher,12,30.3,1.100,0,1:41.823
14,12,15,Glock,12,34.8,4.400,0,1:42.179
15,12,16,Senna,12,37.2,2.300,1,1:41.093
16,12,17,de la Rosa,12,40.2,2.900,0,1:43.058
17,12,18,Petrov,12,40.6,0.400,0,1:42.713
18,12,19,Webber,12,41.2,0.500,1,1:41.622
19,12,20,Karthikeyan,12,46.6,5.300,0,1:43.419
20,12,21,Pic,12,48.6,2.000,0,1:42.882
21,12,22,Grosjean,13,63.6,11.300,2,1:40.347
22,12,23,Alonso,×,12L, ,0,
23,12,24,Rosberg,×,12L, ,0,
0,13,1,Vettel,14, , ,0,1:39.515
1,13,2,Kobayashi,14,7.9,7.900,0,1:39.951
2,13,3,Massa,14,11.5,3.500,0,1:40.299
3,13,4,Button,OUT,11.9,0.400,1,
4,13,5,Perez,14,16.8,4.800,0,1:41.323
5,13,6,Raikkonen,PIT,18.2,1.400,1,
6,13,7,Hamilton,14,18.7,0.400,0,1:40.487
7,13,8,Hulkenberg,PIT,21.6,2.800,1,
8,13,9,Maldonado,14,24.1,2.500,0,1:41.147
9,13,10,Ricciardo,14,25.3,1.100,0,1:41.285
10,13,11,Kovalainen,14,32.5,8.900,0,1:41.677
11,13,12,Vergne,14,33.3,0.700,0,1:41.786
12,13,13,Di Resta,14,33.8,0.500,0,1:41.852
13,13,14,Schumacher,14,34.5,0.700,0,1:41.282
14,13,15,Senna,14,40.5,5.900,1,1:41.352
15,13,16,Glock,14,40.9,0.400,0,1:42.848
16,13,17,Webber,14,46.9,5.900,1,1:41.889
17,13,18,de la Rosa,14,48.3,1.400,0,1:43.734
18,13,19,Petrov,14,49.1,0.700,0,1:42.977
19,13,20,Karthikeyan,14,54.1,5.000,0,1:43.407
20,13,21,Pic,14,55.9,1.700,0,1:43.091
21,13,22,Grosjean,14,64.3,8.400,2,1:40.130
22,13,23,Alonso,×,13L, ,0,
23,13,24,Rosberg,×,13L, ,0,
0,14,1,Vettel,15, , ,0,1:39.727
1,14,2,Kobayashi,PIT,10.0,10.000,1,
2,14,3,Massa,15,11.4,1.300,0,1:39.666
3,14,4,Perez,15,17.2,5.800,0,1:40.171
4,14,5,Hamilton,15,19.1,1.800,0,1:40.102
5,14,6,Button,OUT,11.9,0.400,1,
6,14,7,Raikkonen,OUT,18.2,1.400,1,
7,14,8,Hulkenberg,OUT,21.6,2.800,1,
8,14,9,Maldonado,15,24.1,2.500,0,1:41.147
9,14,10,Ricciardo,15,25.3,1.100,0,1:41.285
10,14,11,Kovalainen,15,34.6,9.200,0,1:41.621
11,14,12,Vergne,15,35.3,0.700,0,1:41.592
12,14,13,Schumacher,15,37.0,1.600,0,1:41.937
13,14,14,Di Resta,OUT,38.0,1.000,1,
14,14,15,Senna,15,41.8,3.800,1,1:40.875
15,14,16,Glock,15,44.4,2.500,0,1:42.969
16,14,17,Webber,15,48.2,3.800,1,1:40.829
17,14,18,de la Rosa,15,52.6,4.300,0,1:43.774
18,14,19,Petrov,15,53.2,0.600,0,1:43.657
19,14,20,Karthikeyan,15,58.6,5.300,0,1:43.989
20,14,21,Pic,15,59.6,1.000,0,1:43.252
21,14,22,Grosjean,15,64.9,5.300,2,1:40.163
22,14,23,Alonso,×,14L, ,0,
23,14,24,Rosberg,×,14L, ,0,
0,15,1,Vettel,16, , ,0,1:39.579
1,15,2,Massa,16,11.2,11.200,0,1:39.370
2,15,3,Hamilton,16,21.3,10.000,0,1:41.755
3,15,4,Perez,PIT,22.5,1.200,1,
4,15,5,Maldonado,16,26.2,3.700,0,1:40.795
5,15,6,Ricciardo,16,28.3,2.100,0,1:41.223
6,15,7,Kobayashi,16,28.7,0.400,1,1:58.223
7,15,8,Button,16,29.2,0.400,1,1:40.869
