,snap_num,pos,nick,lap,gap,int,pits,t
7,13,8,Raikkonnen,13,20.3,0.400,1,1:39.041
8,13,9,Maldonado,13,25.3,5.000,0,1:39.303
9,13,10,Bottas,13,29.3,4.000,0,1:39.269
10,13,11,Ricciardo,13,31.4,2.000,1,1:38.741
11,13,12,Perez,13,32.0,0.600,1,1:38.663
12,13,13,Sutil,13,34.9,2.900,1,1:39.009
13,13,14,Di Resta,13,37.5,2.500,1,1:38.829
14,13,15,Gutierrez,13,39.2,1.700,1,1:38.206
15,13,16,Vergne,13,52.9,13.600,1,1:39.437
16,13,17,Van Der Garde,13,58.1,5.100,1,1:40.987
17,13,18,Bianchi,13,59.6,1.400,1,1:41.013
18,13,19,Pic,13,61.1,1.400,1,1:40.786
19,13,20,Chilton,13,65.9,4.800,1,1:40.659
20,13,21,Webber,12,1L,96.100,1,1:37.121
21,13,22,Massa,×,9L, ,0,
0,14,1,Grosjean,PIT, , ,1,
1,14,2,Alonso,OUT,13.0,13.000,1,
2,14,3,Vettel,14,13.9,0.900,1,1:37.345
3,14,4,Button,14,16.6,2.600,0,1:38.522
4,14,5,Hulkenberg,14,18.1,1.500,0,1:39.001
5,14,6,Rosberg,14,19.9,1.700,0,1:38.809
6,14,7,Hamilton,14,20.3,0.400,1,1:38.407
7,14,8,Raikkonnen,14,20.7,0.400,1,1:38.438
8,14,9,Maldonado,14,26.5,5.700,0,1:39.201
9,14,10,Bottas,14,30.6,4.000,0,1:39.222
10,14,11,Ricciardo,14,31.9,1.300,1,1:38.539
11,14,12,Perez,14,32.6,0.600,1,1:38.550
12,14,13,Sutil,14,35.8,3.200,1,1:38.845
13,14,14,Di Resta,14,38.4,2.500,1,1:38.904
14,14,15,Gutierrez,14,39.9,1.400,1,1:38.642
15,14,16,Vergne,14,54.2,14.300,1,1:39.281
16,14,17,Van Der Garde,14,61.1,6.800,1,1:40.978
17,14,18,Bianchi,14,63.3,2.200,1,1:41.697
18,14,19,Pic,14,64.5,1.200,1,1:41.414
19,14,20,Chilton,14,69.0,4.500,1,1:41.052
20,14,21,Webber,13,1L,94.200,1,1:38.757
21,14,22,Massa,×,10L, ,0,
0,15,1,Vettel,15, , ,1,1:37.647
1,15,2,Grosjean,OUT,0.0,0.000,1,
2,15,3,Button,15,14.2,3.300,0,1:38.212
3,15,4,Hulkenberg,15,16.5,2.200,0,1:38.914
4,15,5,Rosberg,15,18.3,1.800,0,1:38.953
5,15,6,Hamilton,15,18.7,0.400,1,1:38.976
6,15,7,Raikkonnen,15,19.2,0.400,1,1:38.980
7,15,8,Maldonado,15,25.1,5.900,0,1:39.162
8,15,9,Alonso,15,25.7,0.500,1,1:53.255
9,15,10,Bottas,15,29.3,3.600,0,1:39.285
10,15,11,Ricciardo,15,30.5,1.100,1,1:39.081
11,15,12,Perez,15,31.1,0.600,1,1:39.032
12,15,13,Sutil,15,34.2,3.000,1,1:38.881
13,15,14,Di Resta,15,36.8,2.600,1,1:38.914
14,15,15,Gutierrez,15,37.9,1.100,1,1:38.553
15,15,16,Vergne,15,53.2,15.200,1,1:39.506
16,15,17,Van Der Garde,15,61.8,8.600,1,1:41.280
17,15,18,Bianchi,15,63.8,1.900,1,1:41.041
18,15,19,Pic,15,65.1,1.200,1,1:41.130
19,15,20,Chilton,15,69.4,4.300,1,1:40.969
20,15,21,Webber,14,1L,91.600,1,1:38.522
21,15,22,Massa,×,11L, ,0,
0,16,1,Vettel,16, , ,1,1:37.592
1,16,2,Grosjean,16,4.3,4.300,1,1:52.897
2,16,3,Button,16,5.2,0.800,0,1:39.492
3,16,4,Hulkenberg,16,7.2,2.000,0,1:39.304
4,16,5,Hamilton,16,8.6,1.300,1,1:38.437
5,16,6,Raikkonnen,16,11.0,2.300,1,1:40.336
6,16,7,Rosberg,16,11.5,0.500,0,1:41.753
7,16,8,Alonso,16,14.8,3.300,1,1:37.681
