,snap_num,pos,nick,lap,gap,int,pits,t
9,15,10,Schumacher,13,27.1,5.800,0,1:47.896
10,15,11,Di Resta,13,27.7,0.500,0,1:47.586
11,15,12,Vergne,13,28.6,0.900,0,1:46.579
12,15,13,Ricciardo,13,30.0,1.300,0,1:46.665
13,15,14,Senna,13,31.3,1.300,0,1:46.706
14,15,15,Maldonado,13,34.5,3.100,0,1:47.487
15,15,16,Kovalainen,13,41.1,6.500,0,1:49.476
16,15,17,Petrov,13,43.3,2.100,0,1:48.346
17,15,18,Glock,13,48.1,4.800,0,1:49.125
18,15,19,de la Rosa,13,60.2,12.100,0,1:50.297
19,15,20,Pic,13,61.9,1.700,0,1:49.636
20,15,21,Karthikeyan,13,66.9,4.900,0,1:51.341
21,15,22,Kobayashi,12,1L,51.300,2,2:00.373
22,15,23,Rosberg,×,11L, ,0,
23,15,24,Button,×,12L, ,0,
0,16,1,Vettel,13, , ,0,1:45.439
1,16,2,Webber,13,3.3,6.800,1,
2,16,3,Webber,16,19.1,12.200,1,2:00.554
3,16,4,Perez,16,22.6,3.500,0,1:46.564
4,16,5,Massa,OUT,15.9,7.100,1,
5,16,6,Raikkonen,OUT,17.0,1.000,1,
6,16,7,Hamilton,16,28.5,2.200,1,2:00.753
7,16,8,Di Resta,16,34.1,5.500,0,1:46.964
8,16,9,Maldonado,16,39.4,5.200,0,1:47.567
9,16,10,Ricciardo,OUT,39.8,0.300,1,
10,16,11,Senna,OUT,40.7,0.900,1,
11,16,12,Hulkenberg,16,46.1,5.300,1,2:03.115
12,16,13,Grosjean,16,46.7,0.600,1,2:02.989
13,16,14,Schumacher,16,52.9,6.200,1,2:02.388
14,16,15,Vergne,16,57.4,4.400,1,2:04.870
15,16,16,Petrov,OUT,61.4,3.900,1,
16,16,17,Glock,OUT,63.5,2.000,1,
17,16,18,Pic,16,73.0,9.500,0,1:49.044
18,16,19,de la Rosa,16,74.5,1.400,0,1:51.378
19,16,20,Kovalainen,16,74.6,0.100,1,2:05.787
20,16,21,Karthikeyan,16,82.5,7.800,0,1:51.178
21,16,22,Kobayashi,15,1L,43.200,2,1:48.601
22,16,23,Rosberg,×,14L, ,0,
23,16,24,Button,×,15L, ,0,
0,17,1,Vettel,OUT, , ,1,2:00.423
1,17,2,Webber,17,4.1,4.100,1,1:45.404
2,17,3,Alonso,17,7.9,3.800,1,2:01.547
3,17,4,Hamilton,17,9.0,1.000,1,1:45.735
4,17,5,Perez,17,10.8,1.700,0,1:48.564
5,17,6,Massa,17,11.6,0.800,1,1:45.097
6,17,7,Raikkonen,17,12.9,1.200,1,1:45.277
7,17,8,Di Resta,OUT,35.1,7.100,1,
8,17,9,Maldonado,17,36.6,1.500,0,1:47.472
9,17,10,Hulkenberg,17,41.7,5.000,1,1:45.876
10,17,11,Grosjean,17,42.4,0.700,1,1:45.975
11,17,12,Schumacher,17,49.1,6.600,1,1:46.346
12,17,13,Ricciardo,17,51.8,2.700,1,2:02.223
13,17,14,Vergne,17,53.6,1.800,1,1:46.401
14,17,15,Senna,17,54.3,0.600,1,2:03.737
15,17,16,Pic,17,71.5,17.200,0,1:48.665
16,17,17,Kovalainen,17,72.3,0.700,1,1:47.879
17,17,18,de la Rosa,17,75.6,3.200,0,1:51.291
18,17,19,Petrov,17,76.6,1.000,1,2:05.413
19,17,20,Glock,17,78.9,2.200,1,2:05.595
20,17,21,Karthikeyan,17,84.0,5.100,0,1:51.681
21,17,22,Kobayashi,16,1L,43.200,2,1:51.705
22,17,23,Rosberg,×,15L, ,0,
23,17,24,Button,×,16L, ,0,
0,18,1,Vettel,18, , ,1,1:44.307
1,18,2,Webber,18,5.1,5.100,1,1:45.295
2,18,3,Alonso,18,8.4,3.200,1,1:44.745
3,18,4,Hamilton,18,9.5,1.100,1,1:44.836
4,18,5,Massa,18,12.0,2.400,1,1:44.722
5,18,6,Perez,18,14.4,2.400,0,1:47.957
6,18,7,Raikkonen,18,14.9,0.400,1,1:46.346
