,snap_num,pos,nick,lap,gap,int,pits,t
0,16,1,Hamilton,10, , ,0,1:57.220
1,16,2,Vettel,10,2.7,2.700,0,1:58.218
2,16,3,Button,10,5.2,2.500,0,1:56.309
3,16,4,Maldonado,10,8.9,2.700,0,1:56.445
4,16,5,Alonso,10,12.6,3.600,0,1:56.787
5,16,6,Di Resta,10,15.2,2.500,0,1:57.214
6,16,7,Grosjean,10,19.4,4.200,0,1:57.406
7,16,8,Rosberg,10,21.5,2.000,0,1:57.963
8,16,9,Webber,OUT,23.4,1.900,1,
9,16,10,Schumacher,10,24.1,0.600,0,1:58.512
10,16,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,16,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,16,13,Perez,10,26.1,0.600,0,1:58.382
13,16,14,Vergne,10,28.7,2.600,0,1:57.999
14,16,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,16,16,Senna,10,33.3,2.100,0,1:58.905
16,16,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,16,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,16,19,Glock,10,39.1,0.900,0,2:02.696
19,16,20,Pic,10,42.6,3.400,0,2:00.082
20,16,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,16,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,16,23,Petrov,10,69.5,13.700,1,1:57.823
23,16,24,Massa,10,75.9,6.300,1,1:55.732
0,17,1,Hamilton,10, , ,0,1:57.220
1,17,2,Vettel,10,2.7,2.700,0,1:58.218
2,17,3,Button,10,5.2,2.500,0,1:56.309
3,17,4,Maldonado,10,8.9,2.700,0,1:56.445
4,17,5,Alonso,10,12.6,3.600,0,1:56.787
5,17,6,Di Resta,10,15.2,2.500,0,1:57.214
6,17,7,Grosjean,10,19.4,4.200,0,1:57.406
7,17,8,Rosberg,10,21.5,2.000,0,1:57.963
8,17,9,Webber,OUT,23.4,1.900,1,
9,17,10,Schumacher,10,24.1,0.600,0,1:58.512
