,snap_num,pos,nick,lap,gap,int,pits,t
17,16,18,Pic,16,26.6,2.200,0,1:21.623
18,16,19,Karthikeyan,16,32.7,6.000,0,1:22.568
19,16,20,Petrov,16,53.2,20.500,1,1:21.546
20,16,21,Kobayashi,×,10L, ,2,
21,16,22,de la Rosa,×,15L, ,1,
22,16,23,Maldonado,×,15L, ,0,
23,16,24,Grosjean,×,15L, ,0,
0,17,1,Webber,17, , ,0,1:19.963
1,17,2,Rosberg,17,2.0,2.000,0,1:19.987
2,17,3,Hamilton,17,4.0,1.900,0,1:20.068
3,17,4,Alonso,17,7.8,3.800,0,1:20.341
4,17,5,Massa,17,8.5,0.600,0,1:20.290
5,17,6,Vettel,17,9.9,1.300,0,1:20.795
6,17,7,Raikkonen,17,10.9,1.000,0,1:20.935
7,17,8,Schumacher,17,11.6,0.700,0,1:21.063
8,17,9,Hulkenberg,17,12.5,0.800,0,1:21.140
9,17,10,Senna,17,13.9,1.300,0,1:20.945
10,17,11,Di Resta,17,15.8,1.900,0,1:20.622
11,17,12,Ricciardo,17,16.4,0.600,0,1:20.740
12,17,13,Kovalainen,17,18.1,1.600,0,1:21.137
13,17,14,Button,17,19.7,1.500,0,1:20.544
14,17,15,Glock,17,23.4,3.700,0,1:21.426
15,17,16,Perez,17,23.7,0.300,0,1:20.659
16,17,17,Vergne,17,25.5,1.700,0,1:20.662
17,17,18,Pic,17,28.6,3.100,0,1:21.584
18,17,19,Karthikeyan,17,35.2,6.500,0,1:22.079
19,17,20,Petrov,17,57.0,21.700,1,1:23.349
20,17,21,Kobayashi,×,11L, ,2,
21,17,22,de la Rosa,×,16L, ,1,
22,17,23,Maldonado,×,16L, ,0,
23,17,24,Grosjean,×,16L, ,0,
0,18,1,Webber,17, , ,0,1:19.963
1,18,2,Rosberg,17,2.0,2.000,0,1:19.987
2,18,3,Hamilton,17,4.0,1.900,0,1:20.068
3,18,4,Alonso,17,7.8,3.800,0,1:20.341
4,18,5,Massa,17,8.5,0.600,0,1:20.290
5,18,6,Vettel,17,9.9,1.300,0,1:20.795
6,18,7,Raikkonen,17,10.9,1.000,0,1:20.935
7,18,8,Schumacher,17,11.6,0.700,0,1:21.063
8,18,9,Hulkenberg,17,12.5,0.800,0,1:21.140
9,18,10,Senna,17,13.9,1.300,0,1:20.945
10,18,11,Di Resta,17,15.8,1.900,0,1:20.622
11,18,12,Ricciardo,17,16.4,0.600,0,1:20.740
12,18,13,Kovalainen,17,18.1,1.600,0,1:21.137
13,18,14,Button,17,19.7,1.500,0,1:20.544
14,18,15,Glock,17,23.4,3.700,0,1:21.426
15,18,16,Perez,17,23.7,0.300,0,1:20.659
16,18,17,Vergne,17,25.5,1.700,0,1:20.662
17,18,18,Pic,17,28.6,3.100,0,1:21.584
18,18,19,Karthikeyan,17,35.2,6.500,0,1:22.079
19,18,20,Petrov,17,57.0,21.700,1,1:23.349
20,18,21,Kobayashi,×,11L, ,2,
21,18,22,de la Rosa,×,16L, ,1,
22,18,23,Maldonado,×,16L, ,0,
23,18,24,Grosjean,×,17L, ,0,
0,19,1,Webber,18, , ,0,1:20.140
1,19,2,Rosberg,18,2.1,2.100,0,1:20.224
2,19,3,Hamilton,19,4.2,1.900,0,1:20.128
3,19,4,Alonso,19,7.5,3.600,0,1:19.348
4,19,5,Massa,19,8.7,1.100,0,1:19.969
5,19,6,Vettel,19,10.4,1.700,0,1:20.224
6,19,7,Raikkonen,19,12.0,1.600,0,1:20.553
7,19,8,Schumacher,19,12.6,0.600,0,1:20.554
8,19,9,Hulkenberg,19,13.6,0.900,0,1:20.538
9,19,10,Senna,19,15.2,1.600,0,1:20.598
10,19,11,Di Resta,19,17.3,2.000,0,1:20.715
11,19,12,Ricciardo,19,18.0,0.700,0,1:20.791
12,19,13,Kovalainen,19,19.5,1.500,0,1:20.750
13,19,14,Button,19,21.2,1.600,0,1:20.983
14,19,15,Perez,19,27.0,5.700,0,1:21.978
15,19,16,Glock,19,27.9,0.900,0,1:23.351
16,19,17,Pic,19,31.3,3.300,0,1:21.330
17,19,18,Karthikeyan,19,41.3,10.000,0,1:22.950
18,19,19,Vergne,OUT,47.1,5.800,1,
19,19,20,Kobayashi,×,13L, ,2,
20,19,21,de la Rosa,×,18L, ,1,
21,19,22,Grosjean,×,18L, ,0,
22,19,23,Maldonado,×,18L, ,0,
23,19,24,Petrov,PIT,57.0,21.700,2,
0,20,1,Webber,19, , ,0,1:19.789
1,20,2,Rosberg,19,2.2,2.200,0,1:19.904
2,20,3,Hamilton,19,4.2,1.900,0,1:20.128
3,20,4,Alonso,19,7.5,3.600,0,1:19.348
4,20,5,Massa,19,8.7,1.100,0,1:19.969
5,20,6,Vettel,19,10.4,1.700,0,1:20.224
6,20,7,Raikkonen,19,12.0,1.600,0,1:20.553
7,20,8,Schumacher,19,12.6,0.600,0,1:20.554
8,20,9,Hulkenberg,19,13.6,0.900,0,1:20.538
9,20,10,Senna,19,15.2,1.600,0,1:20.598
10,20,11,Di Resta,19,17.3,2.000,0,1:20.715
11,20,12,Ricciardo,19,18.0,0.700,0,1:20.791
12,20,13,Kovalainen,19,19.5,1.500,0,1:20.750
13,20,14,Button,19,21.2,1.600,0,1:20.983
14,20,15,Perez,19,27.0,5.700,0,1:21.978
15,20,16,Glock,19,27.9,0.900,0,1:23.351
16,20,17,Pic,19,31.3,3.300,0,1:21.330
17,20,18,Karthikeyan,19,41.3,10.000,0,1:22.950
18,20,19,Vergne,OUT,47.1,5.800,1,
19,20,20,Kobayashi,×,13L, ,2,
20,20,21,de la Rosa,×,18L, ,1,
21,20,22,Grosjean,×,18L, ,0,
22,20,23,Maldonado,×,18L, ,0,
23,20,24,Petrov,PIT,57.0,21.700,2,
0,21,1,Webber,19, , ,0,1:19.789
1,21,2,Rosberg,19,2.2,2.200,0,1:19.904
2,21,3,Hamilton,19,4.2,1.900,0,1:20.128
3,21,4,Alonso,21,6.1,1.900,0,1:19.190
4,21,5,Massa,21,7.7,1.500,0,1:19.240
5,21,6,Vettel,21,10.5,2.800,0,1:19.994
6,21,7,Raikkonen,21,13.0,2.400,0,1:20.702
