,snap_num,pos,nick,lap,gap,int,pits,t
12,17,13,Petrov,18,63.4,1.400,1,1:27.500
13,17,14,Massa,18,63.4,0.000,1,1:42.904
14,17,15,Vergne,18,64.3,0.900,1,1:42.662
15,17,16,Kovalainen,18,71.9,7.500,1,1:44.666
16,17,17,Pic,18,76.9,5.000,1,1:28.400
17,17,18,Karthikeyan,18,77.4,0.400,1,1:30.527
18,17,19,de la Rosa,18,84.6,7.200,1,1:28.604
19,17,20,Schumacher,17,1L,9.600,2,1:29.774
20,17,21,Grosjean,×,12L, ,0,
21,17,22,Maldonado,×,16L, ,0,
22,17,23,Perez,×,17L, ,0,
23,17,24,Senna,×,17L, ,0,
0,18,1,Button,18, , ,0,1:24.218
1,18,2,Button,19,0.0,0.000,0,1:24.537
2,18,3,Hamilton,OUT,27.5,27.500,2,
3,18,4,Vettel,19,40.8,13.300,1,1:27.761
4,18,5,Alonso,PIT,44.4,3.500,2,
5,18,6,Webber,19,47.7,3.300,1,1:28.296
6,18,7,Kobayashi,PIT,47.7,0.000,2,
7,18,8,Rosberg,PIT,49.0,5.000,2,
8,18,9,Di Resta,19,50.1,1.000,1,1:30.016
9,18,10,Ricciardo,19,51.3,1.200,1,1:29.510
10,18,11,Raikkonen,19,53.3,1.900,1,1:28.735
11,18,12,Glock,19,63.0,9.600,1,1:27.031
12,18,13,Massa,19,63.0,0.000,1,1:25.605
13,18,14,Vergne,19,65.0,1.900,1,1:26.651
14,18,15,Petrov,19,66.6,1.600,1,1:29.234
15,18,16,Kovalainen,19,72.6,6.000,1,1:26.697
16,18,17,Pic,19,79.1,6.400,1,1:28.114
17,18,18,Karthikeyan,19,82.2,3.100,1,1:30.812
18,18,19,de la Rosa,18,1L,5.600,1,1:29.242
19,18,20,Schumacher,OUT,1L,13.400,3,
20,18,21,Grosjean,×,13L, ,0,
21,18,22,Maldonado,×,17L, ,0,
22,18,23,Perez,×,18L, ,0,
23,18,24,Senna,×,18L, ,0,
0,19,1,Hulkenberg,20, , ,0,1:22.437
1,19,2,Button,20,0.8,0.800,0,1:23.280
2,19,3,Hamilton,20,45.5,44.600,2,1:40.436
3,19,4,Vettel,OUT,49.1,3.600,2,
4,19,5,Webber,PIT,57.7,8.600,2,
5,19,6,Alonso,20,64.2,6.500,2,1:42.311
6,19,7,Ricciardo,PIT,66.8,2.500,2,
7,19,8,Raikkonen,PIT,67.8,1.000,2,
8,19,9,Kobayashi,20,69.4,1.500,2,1:44.083
9,19,10,Rosberg,OUT,57.7,0.200,2,
10,19,11,Di Resta,OUT,58.9,1.200,2,
11,19,12,Massa,PIT,64.4,5.500,2,
12,19,13,Glock,20,66.6,2.200,1,1:28.130
13,19,14,Vergne,20,67.8,1.200,1,1:27.380
14,19,15,Petrov,20,72.0,4.100,1,1:29.884
15,19,16,Kovalainen,20,76.0,4.000,1,1:27.931
16,19,17,Pic,19,1L,7.900,1,1:29.443
17,19,18,Karthikeyan,19,1L,7.200,1,1:33.557
18,19,19,de la Rosa,19,1L,0.600,1,1:28.514
19,19,20,Schumacher,19,1L,26.400,3,1:41.438
20,19,21,Grosjean,×,14L, ,0,
21,19,22,Maldonado,×,18L, ,0,
22,19,23,Perez,×,19L, ,0,
23,19,24,Senna,×,19L, ,0,
0,20,1,Hulkenberg,22, , ,0,1:21.175
1,20,2,Button,22,1.2,1.200,0,1:21.641
2,20,3,Hamilton,22,45.5,44.600,2,1:21.674
3,20,4,Alonso,22,64.8,19.300,2,1:22.203
4,20,5,Vettel,22,67.4,2.600,2,1:39.987
5,20,6,Kobayashi,22,69.4,1.900,2,1:21.698
6,20,7,Webber,22,76.0,6.600,2,1:39.971
7,20,8,Di Resta,22,78.2,2.100,2,1:23.173
8,20,9,Ricciardo,21,1L,6.400,2,1:39.467
9,20,10,Vergne,PIT,1L,0.900,2,
10,20,11,Raikkonen,OUT,67.8,1.000,2,
11,20,12,Massa,OUT,73.3,3.800,2,
12,20,13,Glock,OUT,77.2,0.400,2,
13,20,14,Rosberg,22,80.3,3.000,2,1:45.039
14,20,15,Petrov,OUT,1L,3.700,2,
15,20,16,Kovalainen,OUT,1L,3.000,2,
16,20,17,Pic,21,1L,3.900,1,1:29.433
17,20,18,Karthikeyan,21,1L,9.500,1,1:31.782
18,20,19,de la Rosa,OUT,1L,5.500,2,
19,20,20,Schumacher,21,1L,13.200,3,1:23.519
20,20,21,Grosjean,×,16L, ,0,
21,20,22,Maldonado,×,20L, ,0,
22,20,23,Perez,×,21L, ,0,
23,20,24,Senna,×,21L, ,0,
0,21,1,Hulkenberg,23, , ,0,1:19.938
1,21,2,Button,23,1.2,1.200,0,1:19.880
2,21,3,Hamilton,23,45.0,43.700,2,1:20.677
3,21,4,Alonso,23,65.0,20.000,2,1:21.442
4,21,5,Vettel,23,67.9,2.900,2,1:21.715
5,21,6,Kobayashi,23,68.7,0.700,2,1:20.441
6,21,7,Webber,23,75.6,6.900,2,1:20.804
7,21,8,Di Resta,23,77.7,2.000,2,1:20.713
8,21,9,Ricciardo,22,1L,6.400,2,1:39.467
9,21,10,Vergne,OUT,1L,0.900,2,
10,21,11,Raikkonen,22,1L,2.600,2,1:42.035
11,21,12,Massa,22,1L,3.300,2,1:39.980
12,21,13,Glock,22,1L,3.200,2,1:39.361
13,21,14,Pic,OUT,1L,11.600,2,
14,21,15,Petrov,22,1L,1.400,2,1:45.629
15,21,16,Karthikeyan,OUT,1L,8.500,2,
16,21,17,Schumacher,22,1L,3.100,3,1:22.000
17,21,18,Rosberg,OUT,1L,2.200,3,
