,snap_num,pos,nick,lap,gap,int,pits,t
5,15,6,Perez,15,16.3,1.100,0,1:44.943
6,15,7,Alonso,15,18.5,2.100,0,1:46.409
7,15,8,Bottas,15,19.6,1.000,0,1:45.243
8,15,9,Di Resta,15,22.2,2.600,0,1:45.461
9,15,10,Ricciardo,15,23.5,1.200,0,1:45.732
10,15,11,Rosberg,15,24.2,0.700,0,1:45.861
11,15,12,Kovalainen,15,24.7,0.500,0,1:45.680
12,15,13,Massa,15,26.3,1.500,0,1:45.918
13,15,14,Button,15,27.2,0.800,0,1:45.551
14,15,15,Vergne,15,28.6,1.400,0,1:45.497
15,15,16,Gutierrez,15,31.1,2.500,1,1:45.505
16,15,17,Bianchi,15,43.0,11.800,0,1:46.742
17,15,18,Van Der Garde,15,44.1,1.100,0,1:46.901
18,15,19,Pic,15,45.3,1.100,0,1:46.807
19,15,20,Maldonado,15,63.4,18.100,1,1:46.381
20,15,21,Chilton,15,64.3,0.800,1,1:48.036
21,15,22,Sutil,×,14L, ,0,
0,16,1,Vettel,15, , ,0,1:44.010
1,16,2,Grosjean,15,4.7,4.700,0,1:44.225
2,16,3,Webber,15,9.9,5.200,0,1:43.949
3,16,4,Hamilton,15,11.2,1.200,0,1:45.851
4,16,5,Hulkenberg,15,15.2,3.900,0,1:44.749
5,16,6,Perez,15,16.3,1.100,0,1:44.943
6,16,7,Alonso,15,18.5,2.100,0,1:46.409
7,16,8,Bottas,15,19.6,1.000,0,1:45.243
8,16,9,Di Resta,15,22.2,2.600,0,1:45.461
9,16,10,Ricciardo,15,23.5,1.200,0,1:45.732
10,16,11,Rosberg,15,24.2,0.700,0,1:45.861
11,16,12,Kovalainen,15,24.7,0.500,0,1:45.680
12,16,13,Massa,15,26.3,1.500,0,1:45.918
13,16,14,Button,15,27.2,0.800,0,1:45.551
14,16,15,Vergne,15,28.6,1.400,0,1:45.497
15,16,16,Gutierrez,15,31.1,2.500,1,1:45.505
16,16,17,Bianchi,15,43.0,13.300,0,1:46.797
17,16,18,Van Der Garde,16,47.0,1.200,0,1:46.900
18,16,19,Pic,16,48.0,0.900,0,1:46.745
19,16,20,Maldonado,16,64.9,16.900,1,1:45.503
20,16,21,Chilton,16,67.3,2.400,1,1:47.036
21,16,22,Sutil,×,15L, ,0,
0,17,1,Vettel,16, , ,0,1:43.626
1,17,2,Grosjean,17,5.6,5.600,0,1:44.104
2,17,3,Webber,17,10.6,5.000,0,1:43.810
3,17,4,Hamilton,17,14.1,3.400,0,1:44.914
